gene,shap_importance,feature_rank
ENSG00000146374.14,2.859772067211965e-05,1149
ENSG00000120068.7,2.855080683162119e-05,1150
ENSG00000145908.12,2.842624901063347e-05,1151
ENSG00000169469.9,2.8187982020654057e-05,1152
ENSG00000137860.12,2.8147128409098052e-05,1153
ENSG00000152292.17,2.805222785735533e-05,1154
ENSG00000077935.17,2.8022770062878017e-05,1155
ENSG00000260328.1,2.7945601358232712e-05,1156
ENSG00000225210.10,2.7883834304259237e-05,1157
ENSG00000262655.4,2.7835436584400868e-05,1158
ENSG00000259865.1,2.7737499671961676e-05,1159
ENSG00000118922.17,2.770738050963685e-05,1160
ENSG00000196169.15,2.7659482486310857e-05,1161
ENSG00000100344.11,2.7657686141809124e-05,1162
ENSG00000170835.16,2.7645634714755954e-05,1163
ENSG00000245750.10,2.7621567502937108e-05,1164
ENSG00000287566.1,2.7512559965077023e-05,1165
ENSG00000198185.11,2.744575409272205e-05,1166
ENSG00000253883.1,2.7417593660532387e-05,1167
ENSG00000248323.7,2.735068692517706e-05,1168
ENSG00000166426.8,2.7316351781675456e-05,1169
ENSG00000104728.16,2.7197554694521737e-05,1170
ENSG00000226468.2,2.7173354435577597e-05,1171
ENSG00000255552.7,2.7132845810247186e-05,1172
ENSG00000138650.9,2.712105451504503e-05,1173
ENSG00000282122.1,2.7109426650945507e-05,1174
ENSG00000239911.2,2.7083197087482776e-05,1175
ENSG00000170231.16,2.7038375750105934e-05,1176
ENSG00000229152.2,2.6981719557391035e-05,1177
ENSG00000124491.16,2.6980332955511143e-05,1178
ENSG00000078295.17,2.685317589355221e-05,1179
ENSG00000255277.3,2.6749761453596988e-05,1180
ENSG00000150681.10,2.6725035286936014e-05,1181
ENSG00000137747.16,2.6691488768473092e-05,1182
ENSG00000269516.6,2.6588788887115697e-05,1183
ENSG00000146021.15,2.655850552121944e-05,1184
ENSG00000251138.7,2.6478752858686027e-05,1185
ENSG00000135960.10,2.6445942118109842e-05,1186
ENSG00000241566.1,2.6437266134923375e-05,1187
ENSG00000145423.5,2.640705025439462e-05,1188
ENSG00000163216.7,2.6352376120969108e-05,1189
ENSG00000185156.6,2.6296529185592377e-05,1190
ENSG00000171889.5,2.6274239014296073e-05,1191
ENSG00000186603.6,2.6234968925719734e-05,1192
ENSG00000145920.15,2.619444508147922e-05,1193
ENSG00000125508.3,2.616316550713027e-05,1194
ENSG00000168004.10,2.6128450189005562e-05,1195
ENSG00000171759.10,2.601626047935754e-05,1196
ENSG00000249690.1,2.5910146620978743e-05,1197
ENSG00000227121.2,2.5807482246305455e-05,1198
ENSG00000197261.11,2.5781642286655254e-05,1199
ENSG00000166402.9,2.5661598001865766e-05,1200
ENSG00000162009.8,2.5649114052606113e-05,1201
ENSG00000184860.10,2.5580096997202942e-05,1202
ENSG00000177301.16,2.54503757897772e-05,1203
ENSG00000112541.17,2.5427358093606707e-05,1204
ENSG00000188322.8,2.540840205230898e-05,1205
ENSG00000276547.1,2.5395314667708028e-05,1206
ENSG00000259471.1,2.5340299470692335e-05,1207
ENSG00000124440.16,2.5263051117841292e-05,1208
ENSG00000259781.1,2.5257706099340343e-05,1209
ENSG00000228358.6,2.5256479186090425e-05,1210
ENSG00000198203.10,2.5221100319740153e-05,1211
ENSG00000230461.9,2.518160844635441e-05,1212
ENSG00000169436.17,2.5141736956068844e-05,1213
ENSG00000285601.1,2.505235176029351e-05,1214
ENSG00000233828.5,2.5027529389964573e-05,1215
ENSG00000186076.5,2.497203631605829e-05,1216
ENSG00000162006.9,2.4955584825313825e-05,1217
ENSG00000286966.1,2.4918304184119473e-05,1218
ENSG00000262370.6,2.4837770260825577e-05,1219
ENSG00000274993.1,2.4806528820902303e-05,1220
ENSG00000136235.17,2.4699752848572415e-05,1221
ENSG00000268555.2,2.4689260841461898e-05,1222
ENSG00000232023.3,2.4555808558345445e-05,1223
ENSG00000161249.21,2.449363713276016e-05,1224
ENSG00000011465.18,2.445781530762168e-05,1225
ENSG00000254176.1,2.442170432867549e-05,1226
ENSG00000165568.18,2.4308265864029277e-05,1227
ENSG00000211804.3,2.4305163003597177e-05,1228
ENSG00000228566.2,2.4284055710020635e-05,1229
ENSG00000170370.12,2.41898574555584e-05,1230
ENSG00000134532.19,2.4168306180044537e-05,1231
ENSG00000164761.9,2.4151233074370462e-05,1232
ENSG00000184357.5,2.4040644885927797e-05,1233
ENSG00000213315.5,2.3981775046070782e-05,1234
ENSG00000134538.3,2.3939332075296534e-05,1235
ENSG00000174502.19,2.386545116583045e-05,1236
ENSG00000171798.18,2.3844478855776433e-05,1237
ENSG00000168243.11,2.379413995498177e-05,1238
ENSG00000060656.20,2.3756597997659414e-05,1239
ENSG00000286133.2,2.3687350977452134e-05,1240
ENSG00000066382.16,2.36194158872847e-05,1241
ENSG00000175344.19,2.358831618169645e-05,1242
ENSG00000266869.2,2.348568307689156e-05,1243
ENSG00000148948.8,2.3455280939408498e-05,1244
ENSG00000131080.15,2.3445511906503708e-05,1245
ENSG00000077063.11,2.340584571037316e-05,1246
ENSG00000147889.18,2.339089252741621e-05,1247
ENSG00000080644.16,2.315264854681794e-05,1248
ENSG00000257302.1,2.3105191738365053e-05,1249
ENSG00000261863.1,2.3004383799464685e-05,1250
ENSG00000203867.8,2.292396816319884e-05,1251
ENSG00000106624.11,2.2873193267508557e-05,1252
ENSG00000162687.19,2.2861554839659677e-05,1253
ENSG00000165731.20,2.2797411167248824e-05,1254
ENSG00000187957.8,2.2774745361936576e-05,1255
ENSG00000065618.21,2.2742806534680917e-05,1256
ENSG00000108242.13,2.2720429932972554e-05,1257
ENSG00000235890.2,2.2593593674584043e-05,1258
ENSG00000142700.12,2.2579675082167005e-05,1259
ENSG00000200087.1,2.242207589871262e-05,1260
ENSG00000148408.13,2.218306406916416e-05,1261
ENSG00000196368.5,2.2160802785997303e-05,1262
ENSG00000127472.11,2.2159679840880313e-05,1263
ENSG00000188373.5,2.2141227203453605e-05,1264
ENSG00000268879.1,2.207462954050372e-05,1265
ENSG00000225670.4,2.2026324543108403e-05,1266
ENSG00000256802.2,2.2026199114501802e-05,1267
ENSG00000286519.1,2.195279582120075e-05,1268
ENSG00000154856.13,2.158847724586003e-05,1269
ENSG00000126583.11,2.154977762160399e-05,1270
ENSG00000101825.8,2.151943779180627e-05,1271
ENSG00000183114.8,2.1412372035949557e-05,1272
ENSG00000254319.6,2.1388348263852716e-05,1273
ENSG00000197046.12,2.1367218582838984e-05,1274
ENSG00000253405.1,2.1344345699863447e-05,1275
ENSG00000173404.5,2.122199778525406e-05,1276
ENSG00000162614.19,2.118946813066648e-05,1277
ENSG00000169427.8,2.0959327335081804e-05,1278
ENSG00000253641.6,2.072013942989427e-05,1279
ENSG00000214429.3,2.0568647930237695e-05,1280
ENSG00000167618.10,2.0525546011611495e-05,1281
ENSG00000110375.3,2.0463630677796673e-05,1282
ENSG00000186377.8,2.0452036152952922e-05,1283
ENSG00000251039.2,2.0447098172895597e-05,1284
ENSG00000171560.16,2.0370638949703886e-05,1285
ENSG00000155875.15,2.0299084258061797e-05,1286
ENSG00000285108.1,2.0264513632773183e-05,1287
ENSG00000136231.14,2.0128865400864662e-05,1288
ENSG00000226715.4,2.0079579536610892e-05,1289
ENSG00000105996.7,2.003778861498979e-05,1290
ENSG00000167749.11,1.9953453723759244e-05,1291
ENSG00000163629.13,1.9899298285642528e-05,1292
ENSG00000215182.8,1.986953452334196e-05,1293
ENSG00000188580.15,1.9867803819998557e-05,1294
ENSG00000149591.17,1.9860970049571705e-05,1295
ENSG00000255026.1,1.982820200425015e-05,1296
ENSG00000006606.9,1.966625616548311e-05,1297
ENSG00000112280.17,1.9652610074663057e-05,1298
ENSG00000198353.8,1.959783235403389e-05,1299
ENSG00000261553.5,1.956034947873759e-05,1300
ENSG00000163395.17,1.9535807307141512e-05,1301
ENSG00000080854.16,1.9517347849357333e-05,1302
ENSG00000178163.8,1.950199576628047e-05,1303
ENSG00000198842.10,1.9501052092418685e-05,1304
ENSG00000244538.1,1.94756137220059e-05,1305
ENSG00000039139.9,1.9475076441751806e-05,1306
ENSG00000214748.2,1.946730379060266e-05,1307
ENSG00000222033.1,1.943525657038506e-05,1308
ENSG00000168631.13,1.940160424188105e-05,1309
ENSG00000166963.13,1.9367622867028106e-05,1310
ENSG00000118113.12,1.933627843161181e-05,1311
ENSG00000225421.2,1.9279974787844644e-05,1312
ENSG00000242082.2,1.9261284381055445e-05,1313
ENSG00000253339.2,1.9173212576726618e-05,1314
ENSG00000169548.3,1.9163560898177757e-05,1315
ENSG00000257831.1,1.9106621313257993e-05,1316
ENSG00000133048.13,1.9104146590945876e-05,1317
ENSG00000224968.2,1.904154630598637e-05,1318
ENSG00000180155.20,1.8954277065143423e-05,1319
ENSG00000101333.17,1.8942296308265087e-05,1320
ENSG00000123610.5,1.8889304507578856e-05,1321
ENSG00000207445.1,1.8716355954850822e-05,1322
ENSG00000211672.2,1.871560103527116e-05,1323
ENSG00000264281.3,1.866144651518742e-05,1324
ENSG00000126218.12,1.865008056460411e-05,1325
ENSG00000242715.8,1.8627487879068894e-05,1326
ENSG00000155980.13,1.8613277392122092e-05,1327
ENSG00000145850.9,1.8358224044286388e-05,1328
ENSG00000277559.1,1.8356916407767896e-05,1329
ENSG00000007402.12,1.828850314214499e-05,1330
ENSG00000165443.12,1.828715428729396e-05,1331
ENSG00000186818.12,1.8230717881056934e-05,1332
ENSG00000172156.4,1.822279588091111e-05,1333
ENSG00000109255.11,1.8158109713090414e-05,1334
ENSG00000246465.1,1.8145256595120192e-05,1335
ENSG00000182575.8,1.8027398356853904e-05,1336
ENSG00000249001.5,1.7910573475354206e-05,1337
ENSG00000112818.10,1.787257092966238e-05,1338
ENSG00000248727.6,1.777052151142068e-05,1339
ENSG00000188883.5,1.7763376191235385e-05,1340
ENSG00000162433.15,1.775381597236819e-05,1341
ENSG00000174977.8,1.76368719573999e-05,1342
ENSG00000165730.16,1.7636176639692363e-05,1343
ENSG00000268926.3,1.7624748563414114e-05,1344
ENSG00000133063.16,1.7615104816399717e-05,1345
ENSG00000186094.17,1.761023734676436e-05,1346
ENSG00000146592.17,1.760721974005882e-05,1347
ENSG00000258405.11,1.751679306606544e-05,1348
ENSG00000226674.11,1.744901338142733e-05,1349
ENSG00000241794.2,1.7387421386595866e-05,1350
ENSG00000211896.7,1.732673956421411e-05,1351
ENSG00000124143.10,1.7303516283701473e-05,1352
ENSG00000227115.8,1.730225795957777e-05,1353
ENSG00000269821.1,1.7300003045221858e-05,1354
ENSG00000255050.1,1.729559442027726e-05,1355
ENSG00000165973.19,1.7257977616817202e-05,1356
ENSG00000141433.13,1.7192958891142108e-05,1357
ENSG00000280623.1,1.718884970984772e-05,1358
ENSG00000261104.1,1.7176546769810397e-05,1359
ENSG00000198598.6,1.7058731001549408e-05,1360
ENSG00000197301.7,1.7047253345052505e-05,1361
ENSG00000099937.11,1.690442111854321e-05,1362
ENSG00000120659.15,1.6886997524661147e-05,1363
ENSG00000248429.5,1.6883452749318837e-05,1364
ENSG00000134762.17,1.6881588037300443e-05,1365
ENSG00000286802.1,1.6814405406929336e-05,1366
ENSG00000180537.13,1.679840191217435e-05,1367
ENSG00000153303.17,1.6772168019707324e-05,1368
ENSG00000102854.16,1.6762388828411356e-05,1369
ENSG00000136881.12,1.6628633725647335e-05,1370
ENSG00000205057.6,1.6613754543261485e-05,1371
ENSG00000236256.9,1.658943971308703e-05,1372
ENSG00000112761.21,1.6567508275807787e-05,1373
ENSG00000268628.2,1.646820613599563e-05,1374
ENSG00000233845.1,1.641069327298739e-05,1375
ENSG00000136689.19,1.6401088346763747e-05,1376
ENSG00000232043.1,1.6380528920252163e-05,1377
ENSG00000110195.14,1.632227555178944e-05,1378
ENSG00000186115.13,1.630885686831002e-05,1379
ENSG00000180210.15,1.6295491574489524e-05,1380
ENSG00000103569.10,1.624297871499094e-05,1381
ENSG00000269978.1,1.6234856910144175e-05,1382
ENSG00000180071.20,1.6149958678879114e-05,1383
ENSG00000275385.2,1.6116060939250895e-05,1384
ENSG00000214612.3,1.6097184534338506e-05,1385
ENSG00000287281.1,1.607335554712385e-05,1386
ENSG00000127129.10,1.602853396557258e-05,1387
ENSG00000234929.2,1.6004189479853196e-05,1388
ENSG00000253844.1,1.5982786213233027e-05,1389
ENSG00000167757.14,1.586600849518595e-05,1390
ENSG00000108830.10,1.5658335370686566e-05,1391
ENSG00000106038.13,1.5594965412986526e-05,1392
ENSG00000123496.8,1.558452186446929e-05,1393
ENSG00000186493.13,1.55517734099474e-05,1394
ENSG00000090382.7,1.5536717805507495e-05,1395
ENSG00000158296.14,1.5512394502826172e-05,1396
ENSG00000086991.13,1.5494339946558338e-05,1397
ENSG00000237412.7,1.545213161550057e-05,1398
ENSG00000144452.15,1.538004643497605e-05,1399
ENSG00000261039.3,1.5378728649635333e-05,1400
ENSG00000179066.8,1.5375712792226174e-05,1401
ENSG00000130988.13,1.5265934410256415e-05,1402
ENSG00000100473.18,1.5080002092393097e-05,1403
ENSG00000140519.14,1.4990271650127508e-05,1404
ENSG00000172817.4,1.4904851609490876e-05,1405
ENSG00000163739.5,1.4616960494883804e-05,1406
ENSG00000246898.1,1.4545285594372655e-05,1407
ENSG00000287388.1,1.453544619157977e-05,1408
ENSG00000254111.3,1.452501666060521e-05,1409
ENSG00000279017.1,1.4515926382365648e-05,1410
ENSG00000183287.14,1.4513067325898667e-05,1411
ENSG00000272549.1,1.4505275009181178e-05,1412
ENSG00000181143.15,1.4470797436316579e-05,1413
ENSG00000235408.6,1.4448543112946587e-05,1414
ENSG00000133710.16,1.4447715353286775e-05,1415
ENSG00000257894.2,1.4391759324939306e-05,1416
ENSG00000186038.9,1.4352150252828189e-05,1417
ENSG00000102098.19,1.4318184194748427e-05,1418
ENSG00000144057.15,1.429093849516032e-05,1419
ENSG00000260807.7,1.4279881403234171e-05,1420
ENSG00000203685.10,1.4241159209789745e-05,1421
ENSG00000198734.12,1.422168017495527e-05,1422
ENSG00000123999.5,1.4205055278671472e-05,1423
ENSG00000281026.1,1.4203146140407338e-05,1424
ENSG00000157423.18,1.4143940871600678e-05,1425
ENSG00000211642.3,1.4070110209215659e-05,1426
ENSG00000273983.1,1.404457119161375e-05,1427
ENSG00000167281.19,1.401832587557291e-05,1428
ENSG00000248485.2,1.4005243438666266e-05,1429
ENSG00000144230.16,1.3978610346361233e-05,1430
ENSG00000099960.13,1.3908639715978647e-05,1431
ENSG00000137869.15,1.3890958826414729e-05,1432
ENSG00000286954.1,1.3888551809348943e-05,1433
ENSG00000101335.10,1.3819855208347352e-05,1434
ENSG00000259915.2,1.3789339536672984e-05,1435
ENSG00000149948.14,1.369640954271469e-05,1436
ENSG00000154655.16,1.3615541712733247e-05,1437
ENSG00000069431.11,1.358866212297991e-05,1438
ENSG00000149596.7,1.3559316198289894e-05,1439
ENSG00000215252.11,1.3532619986594268e-05,1440
ENSG00000182379.10,1.3531485310099744e-05,1441
ENSG00000180178.11,1.3505670892164846e-05,1442
ENSG00000179242.16,1.3435093506346889e-05,1443
ENSG00000114378.17,1.3414004930834497e-05,1444
ENSG00000196074.13,1.3299960990992353e-05,1445
ENSG00000287626.1,1.3267878097071165e-05,1446
ENSG00000134757.5,1.323973561124581e-05,1447
ENSG00000226887.8,1.3234328950653628e-05,1448
ENSG00000166831.9,1.3208828006804583e-05,1449
ENSG00000130176.8,1.3039866595798104e-05,1450
ENSG00000174450.12,1.3007057507803291e-05,1451
ENSG00000279249.3,1.2932029503241627e-05,1452
ENSG00000233608.4,1.2906275537313606e-05,1453
ENSG00000102452.18,1.2892954989625376e-05,1454
ENSG00000119699.8,1.2855112763980307e-05,1455
ENSG00000251493.5,1.2848912373031524e-05,1456
ENSG00000128573.26,1.2824791077455329e-05,1457
ENSG00000104722.14,1.2819026137456856e-05,1458
ENSG00000121207.12,1.2781875809528585e-05,1459
ENSG00000161798.7,1.2747673648428857e-05,1460
ENSG00000224041.3,1.2730999830948167e-05,1461
ENSG00000283475.1,1.2604567261810045e-05,1462
ENSG00000122367.20,1.2597090706705215e-05,1463
ENSG00000286039.1,1.258515590152736e-05,1464
ENSG00000234287.1,1.2521963451066686e-05,1465
ENSG00000182168.15,1.2519044750539191e-05,1466
ENSG00000196917.6,1.246992534751976e-05,1467
ENSG00000078399.19,1.242226099312519e-05,1468
ENSG00000080224.17,1.2393028228781324e-05,1469
ENSG00000154263.17,1.2389695664257905e-05,1470
ENSG00000174514.13,1.2386407559905583e-05,1471
ENSG00000251002.8,1.2295161051472856e-05,1472
ENSG00000197757.8,1.2235536917118598e-05,1473
ENSG00000145808.10,1.2226056327537511e-05,1474
ENSG00000213996.13,1.2178628110295411e-05,1475
ENSG00000124749.17,1.20986757301143e-05,1476
ENSG00000154529.15,1.207593511203706e-05,1477
ENSG00000257138.1,1.2039222127493297e-05,1478
ENSG00000168490.14,1.2028250716411972e-05,1479
ENSG00000211897.9,1.1906498598792085e-05,1480
ENSG00000147689.16,1.1868637303578238e-05,1481
ENSG00000102174.9,1.1858411517742795e-05,1482
ENSG00000133519.12,1.18361875143464e-05,1483
ENSG00000250033.5,1.1815631549594276e-05,1484
ENSG00000186479.5,1.179287341876287e-05,1485
ENSG00000272913.1,1.1726145664914114e-05,1486
ENSG00000172901.20,1.1717340760090309e-05,1487
ENSG00000198915.12,1.1663686011836152e-05,1488
ENSG00000197927.13,1.1609156518157808e-05,1489
ENSG00000175928.6,1.1578094305659227e-05,1490
ENSG00000278811.4,1.1501133091911226e-05,1491
ENSG00000240950.1,1.1493465047127768e-05,1492
ENSG00000249395.4,1.146426681851521e-05,1493
ENSG00000119535.18,1.1460219489246763e-05,1494
ENSG00000168779.20,1.143896265246066e-05,1495
ENSG00000100033.16,1.14333560370698e-05,1496
ENSG00000248663.6,1.135273531601368e-05,1497
ENSG00000137573.14,1.1287360133516428e-05,1498
ENSG00000224739.2,1.1268176496325989e-05,1499
ENSG00000171246.6,1.1268090408265284e-05,1500
ENSG00000260947.1,1.1240878889848375e-05,1501
ENSG00000228314.1,1.1202087943521704e-05,1502
ENSG00000124915.10,1.1101945471936607e-05,1503
ENSG00000211946.3,1.1069818831987602e-05,1504
ENSG00000227674.3,1.0991070849907313e-05,1505
ENSG00000262482.1,1.0927366150589878e-05,1506
ENSG00000086159.13,1.091693117988282e-05,1507
ENSG00000254211.6,1.0895519499411135e-05,1508
ENSG00000240671.4,1.088030116966309e-05,1509
ENSG00000250284.3,1.0815544086170903e-05,1510
ENSG00000124249.7,1.0764515275976005e-05,1511
ENSG00000275620.1,1.0749166239860436e-05,1512
ENSG00000271662.1,1.0742737226871408e-05,1513
ENSG00000254585.5,1.0713357111668333e-05,1514
ENSG00000171385.10,1.0669280438704972e-05,1515
ENSG00000261713.6,1.0659536171397981e-05,1516
ENSG00000137757.11,1.0642254680808527e-05,1517
ENSG00000152078.10,1.0629730429058844e-05,1518
ENSG00000182463.16,1.0609923679403007e-05,1519
ENSG00000268521.1,1.0607586467637744e-05,1520
ENSG00000166025.18,1.060254844015352e-05,1521
ENSG00000162892.16,1.0586585418541045e-05,1522
ENSG00000144857.14,1.0565210807625116e-05,1523
ENSG00000186481.16,1.054708101644814e-05,1524
ENSG00000119938.9,1.0481952022850346e-05,1525
ENSG00000224853.3,1.0442976716072818e-05,1526
ENSG00000253187.2,1.04073929096988e-05,1527
ENSG00000211967.3,1.0391950317236005e-05,1528
ENSG00000186417.14,1.0255012701414101e-05,1529
ENSG00000015520.15,1.022702750912376e-05,1530
ENSG00000118407.15,1.0116961798005696e-05,1531
ENSG00000206384.10,1.0078273556383741e-05,1532
ENSG00000196228.3,1.0058656049977902e-05,1533
ENSG00000138722.10,1.004205245718066e-05,1534
ENSG00000183098.11,9.993052466758708e-06,1535
ENSG00000204179.10,9.944256497121026e-06,1536
ENSG00000144681.10,9.925036587652583e-06,1537
ENSG00000164116.17,9.805203053254117e-06,1538
ENSG00000256084.1,9.770730519650798e-06,1539
ENSG00000228784.9,9.728462419007175e-06,1540
ENSG00000198932.13,9.700156030497605e-06,1541
ENSG00000230882.1,9.683053114384619e-06,1542
ENSG00000146521.10,9.638543730592123e-06,1543
ENSG00000238243.3,9.616271139008529e-06,1544
ENSG00000205922.5,9.60927603490634e-06,1545
ENSG00000173227.14,9.568419430606194e-06,1546
ENSG00000009709.12,9.49907878608977e-06,1547
ENSG00000134760.6,9.45286332047673e-06,1548
ENSG00000196132.14,9.42646576570059e-06,1549
ENSG00000011677.13,9.390951838580141e-06,1550
ENSG00000109906.14,9.390354430349543e-06,1551
ENSG00000113946.4,9.265727023286473e-06,1552
ENSG00000270864.1,9.243833162266232e-06,1553
ENSG00000174358.16,9.204297860861681e-06,1554
ENSG00000211654.2,9.178441896819164e-06,1555
ENSG00000198948.12,9.167989299075342e-06,1556
ENSG00000236296.8,9.154471529721672e-06,1557
ENSG00000118160.14,9.149919429343866e-06,1558
ENSG00000163993.7,9.137971006227925e-06,1559
ENSG00000104059.4,9.129261671852303e-06,1560
ENSG00000272668.2,9.118165288740678e-06,1561
ENSG00000133110.15,9.052619008101734e-06,1562
ENSG00000279013.1,8.925370424905547e-06,1563
ENSG00000162738.6,8.871351209188719e-06,1564
ENSG00000214711.10,8.834942512355279e-06,1565
ENSG00000174348.14,8.814603098674663e-06,1566
ENSG00000155659.15,8.760372143283199e-06,1567
ENSG00000224322.2,8.742019549442054e-06,1568
ENSG00000221818.9,8.701677703293391e-06,1569
ENSG00000115593.15,8.670361836890301e-06,1570
ENSG00000261625.1,8.661369257489364e-06,1571
ENSG00000152377.14,8.653281442541817e-06,1572
ENSG00000165379.13,8.592667804865382e-06,1573
ENSG00000141449.15,8.588977033453152e-06,1574
ENSG00000185483.12,8.5627229692503e-06,1575
ENSG00000197380.11,8.562547804708302e-06,1576
ENSG00000066230.12,8.551563512620596e-06,1577
ENSG00000137265.15,8.48424753252629e-06,1578
ENSG00000287923.1,8.48308355719042e-06,1579
ENSG00000117013.17,8.47871719647544e-06,1580
ENSG00000228509.6,8.471506115237563e-06,1581
ENSG00000110665.12,8.447922884330938e-06,1582
ENSG00000106688.12,8.44642854325526e-06,1583
ENSG00000159184.8,8.442031475109748e-06,1584
ENSG00000054598.9,8.398290596366382e-06,1585
ENSG00000254510.2,8.396194200272502e-06,1586
ENSG00000070031.4,8.380460635733346e-06,1587
ENSG00000162733.19,8.371840682947459e-06,1588
ENSG00000169071.15,8.327726125827994e-06,1589
ENSG00000181092.10,8.25705574787332e-06,1590
ENSG00000132561.14,8.246198659237073e-06,1591
ENSG00000053438.11,8.221012315488025e-06,1592
ENSG00000046653.15,8.195883546267637e-06,1593
ENSG00000196620.10,8.189303869756996e-06,1594
ENSG00000153930.12,8.147205984658036e-06,1595
ENSG00000237928.6,8.118426864739349e-06,1596
ENSG00000111452.13,8.072773931426395e-06,1597
ENSG00000164106.8,8.065525749955122e-06,1598
ENSG00000164935.6,8.053511797573135e-06,1599
ENSG00000288050.1,8.052525589654981e-06,1600
ENSG00000049540.18,7.987046898196059e-06,1601
ENSG00000217624.2,7.873966511769056e-06,1602
ENSG00000165449.11,7.860875779387066e-06,1603
ENSG00000262801.6,7.85287278323926e-06,1604
ENSG00000131831.18,7.843904172745889e-06,1605
ENSG00000188573.8,7.740212604616184e-06,1606
ENSG00000153012.12,7.612777324922062e-06,1607
ENSG00000267541.1,7.589337932583839e-06,1608
ENSG00000259664.3,7.5746431560251e-06,1609
ENSG00000171044.11,7.572244891884145e-06,1610
ENSG00000283236.1,7.563141533037093e-06,1611
ENSG00000145703.16,7.562379662047784e-06,1612
ENSG00000189238.6,7.507057420841235e-06,1613
ENSG00000184785.6,7.491456283408556e-06,1614
ENSG00000259237.1,7.36512143439176e-06,1615
ENSG00000274471.2,7.335654015690195e-06,1616
ENSG00000057468.7,7.324990002774447e-06,1617
ENSG00000175265.17,7.295315168507839e-06,1618
ENSG00000185518.12,7.189541555284046e-06,1619
ENSG00000244734.4,7.165471894496199e-06,1620
ENSG00000221676.1,7.1364237163380754e-06,1621
ENSG00000060566.14,7.1251017910563065e-06,1622
ENSG00000121406.9,7.10371191198768e-06,1623
ENSG00000137473.18,7.078540510095193e-06,1624
ENSG00000227359.1,7.078224736551662e-06,1625
ENSG00000218336.9,7.06153534263367e-06,1626
ENSG00000135625.8,7.030175066406385e-06,1627
ENSG00000133104.14,6.89945982005219e-06,1628
ENSG00000274422.1,6.8929703867920536e-06,1629
ENSG00000233098.9,6.870804770640005e-06,1630
ENSG00000021645.20,6.831986562124301e-06,1631
ENSG00000106714.17,6.82993007056809e-06,1632
ENSG00000276365.1,6.812515927419578e-06,1633
ENSG00000135643.5,6.7712388642349195e-06,1634
ENSG00000275325.4,6.768315476266685e-06,1635
ENSG00000113657.13,6.700804175501747e-06,1636
ENSG00000154760.14,6.67060192159425e-06,1637
ENSG00000101230.6,6.608968397661441e-06,1638
ENSG00000163218.15,6.6030096924130075e-06,1639
ENSG00000106366.9,6.589683582940978e-06,1640
ENSG00000140873.16,6.5790600695992395e-06,1641
ENSG00000253545.1,6.501699590124317e-06,1642
ENSG00000095713.14,6.492335597071403e-06,1643
ENSG00000178460.18,6.462731331310002e-06,1644
ENSG00000043039.7,6.4360106466068124e-06,1645
ENSG00000158246.8,6.347284269336797e-06,1646
ENSG00000204983.14,6.33395827309486e-06,1647
ENSG00000279862.1,6.3120704485072334e-06,1648
ENSG00000182816.9,6.309486584463169e-06,1649
ENSG00000166736.11,6.298514906928077e-06,1650
ENSG00000271533.1,6.277694194175923e-06,1651
ENSG00000165078.13,6.259699765944401e-06,1652
ENSG00000169224.13,6.25285183958147e-06,1653
ENSG00000135116.9,6.205142026542095e-06,1654
ENSG00000112139.16,6.181836410922611e-06,1655
ENSG00000137285.10,6.181178455534817e-06,1656
ENSG00000116014.10,6.176052418957907e-06,1657
ENSG00000254709.8,6.155680330430238e-06,1658
ENSG00000216560.4,6.155615305330653e-06,1659
ENSG00000168334.9,6.108562052158325e-06,1660
ENSG00000242094.1,6.10088655446466e-06,1661
ENSG00000007314.12,6.079135854154514e-06,1662
ENSG00000222012.1,6.076095314812773e-06,1663
ENSG00000121577.14,6.068023052818173e-06,1664
ENSG00000162373.13,6.057218546065731e-06,1665
ENSG00000198707.17,6.057125461586382e-06,1666
ENSG00000235669.1,6.037492473838704e-06,1667
ENSG00000259337.4,6.018075212185697e-06,1668
ENSG00000178150.10,6.008309868280493e-06,1669
ENSG00000197888.2,6.007486680887089e-06,1670
ENSG00000163518.11,5.950662147795935e-06,1671
ENSG00000092621.13,5.948523713107226e-06,1672
ENSG00000111860.14,5.92135694724508e-06,1673
ENSG00000272674.3,5.910983954432205e-06,1674
ENSG00000249853.8,5.898114689559089e-06,1675
ENSG00000160221.18,5.896202848797506e-06,1676
ENSG00000278857.1,5.889421536344893e-06,1677
ENSG00000211632.4,5.860008890214103e-06,1678
ENSG00000204174.8,5.846656088393609e-06,1679
ENSG00000250376.1,5.807208775209306e-06,1680
ENSG00000106123.12,5.8054279465629e-06,1681
ENSG00000275895.7,5.787757066349004e-06,1682
ENSG00000235049.1,5.771275238630693e-06,1683
ENSG00000205363.6,5.718579955895679e-06,1684
ENSG00000130700.7,5.710413523010044e-06,1685
ENSG00000167634.12,5.669753888898102e-06,1686
ENSG00000177025.3,5.6685089745028925e-06,1687
ENSG00000136999.5,5.66816503149653e-06,1688
ENSG00000242534.2,5.641707900788036e-06,1689
ENSG00000226084.5,5.629371901583187e-06,1690
ENSG00000154188.10,5.61954045414334e-06,1691
ENSG00000133317.16,5.6062445544834e-06,1692
ENSG00000085265.11,5.6017270196899904e-06,1693
ENSG00000233559.2,5.596595436897769e-06,1694
ENSG00000187773.8,5.584991186790276e-06,1695
ENSG00000043591.6,5.577150296547708e-06,1696
